0.7,27,56,23,2,0.190652626,0.170804411,0.135575141,0.106320826,0.117917206,0.166540067,0.201088692,0.294709724
0.8,35,53,24,4,0.166345978,0.1520208,0.116803196,0.095930065,0.086879253,0.154996358,0.17473165,0.326756804
0.3,24,40,22,5,0.316728589,0.189976844,0.239896425,0.089384934,0.160543446,0.15759966,0.35897917,0.214104061
0.8,24,48,11,6,0.231428391,0.190184797,0.160018173,0.109061823,0.119418541,0.179046422,0.245176256,0.343312949
0.4,24,44,14,8,0.223676534,0.160774118,0.161572249,0.118273682,0.122134287,0.149148174,0.249354582,0.305491558
0.3,27,51,3,17,0.298199267,0.330832654,0.259992104,0.318490769,0.259868604,0.34171045,0.287321471,0.499948734
0.2,24,56,17,19,0.205592768,0.170219549,0.12409019,0.075065101,0.091132676,0.161993843,0.217383841,0.318747956
0.9,29,43,13,5,0.228893993,0.147537408,0.149538408,0.072407766,0.10325208,0.131897987,0.256872298,0.258109928
0.6,38,57,19,14,0.268118313,0.188832149,0.182380185,0.099881117,0.13538355,0.162403428,0.294547034,0.320116673
0.6,35,57,16,3,0.212337682,0.150290182,0.132091196,0.084433711,0.088779349,0.139681242,0.236289372,0.329124457
0.1,39,47,6,1,0.20415495,0.153298628,0.132666692,0.073260096,0.086024731,0.141434389,0.221305937,0.283103987
0.3,24,59,6,13,0.226618287,0.221302737,0.20333671,0.212145205,0.193100409,0.219884113,0.231598507,0.386248269
0.5,32,56,13,11,0.285120847,0.224491544,0.203390666,0.166407309,0.165575518,0.207667119,0.305330615,0.427744914
0.1,29,45,7,10,0.253404077,0.208287438,0.202225924,0.169618822,0.180600882,0.197221956,0.276518968,0.269566703
0.7,29,45,7,5,0.200575478,0.16267632,0.12488095,0.081539957,0.095981863,0.151109749,0.213468386,0.270261726
0.8,21,50,12,3,0.170383706,0.165365902,0.127438613,0.139444571,0.121024521,0.168399741,0.175264008,0.272954072
0.4,30,57,7,1,0.224213304,0.220448957,0.167436327,0.232388536,0.18340896,0.22538296,0.228634216,0.446730233
0.5,38,45,13,10,0.230730369,0.16004464,0.153521077,0.072606831,0.098586466,0.144837158,0.255008732,0.287332239
0.4,37,49,1,7,0.268381771,0.282239678,0.205960616,0.199714116,0.200867861,0.28685898,0.263762469,0.539557882
0.9,23,47,27,3,0.215425317,0.156893128,0.148245126,0.064463314,0.096676652,0.14634222,0.23739627,0.247926913
0.4,28,42,27,15,0.290298996,0.17188167,0.213204731,0.075740925,0.137366559,0.140801038,0.330130628,0.243814901
0.3,26,41,16,2,0.299343382,0.178624531,0.223301099,0.082263703,0.144574524,0.145654868,0.341625231,0.241724602
0.6,27,44,25,15,0.264136659,0.168841836,0.189840995,0.094033349,0.14049335,0.142700944,0.29726758,0.225747988
0.1,27,52,21,1,0.19152134,0.160461834,0.132585326,0.074917816,0.099745806,0.152443099,0.201874509,0.305085962
0.7,35,50,13,17,0.221023577,0.175083819,0.15689802,0.094742267,0.110587228,0.165871387,0.2407414,0.327950221
0.1,21,49,19,4,0.252855588,0.205117272,0.185038171,0.114758816,0.137871417,0.201624866,0.275034421,0.335060743
0.7,27,55,9,2,0.14948676,0.145430717,0.119495131,0.099459829,0.108223509,0.144331291,0.15161802,0.315051262
0.1,24,59,10,8,0.187864642,0.209590253,0.17008471,0.175776314,0.172895288,0.216832123,0.180622771,0.396887932
0.1,26,46,7,5,0.226678048,0.184337137,0.155758649,0.133729634,0.142637725,0.18084391,0.248543772,0.301106644
0.2,36,51,21,16,0.194629239,0.157820046,0.130943195,0.042737641,0.085102416,0.145550314,0.20689897,0.271061396
0.6,34,45,1,8,0.18061226,0.150632213,0.130895953,0.139341975,0.112795807,0.140638864,0.196760131,0.289594843
0.5,34,54,24,11,0.190409213,0.142724015,0.127222444,0.047893029,0.076557711,0.126828949,0.206304279,0.296070435
0.6,21,54,11,4,0.274655923,0.230656218,0.218990464,0.119168355,0.159973468,0.219871541,0.289322492,0.339232438
0.4,26,50,4,9,0.229622408,0.242338258,0.215196546,0.291778957,0.214796669,0.247499832,0.225383792,0.438916528
0.9,20,45,13,17,0.253920777,0.195070069,0.194440137,0.154840464,0.159425933,0.184893624,0.283250704,0.287102518
0.6,21,46,1,4,0.348212139,0.307668135,0.302110104,0.25561315,0.272991573,0.298591896,0.367177167,0.404040404
0.4,24,44,2,7,0.349212023,0.38392235,0.322242454,0.401580085,0.350903575,0.39708125,0.344137552,0.454109488
0.4,36,56,2,14,0.243993852,0.273617059,0.223576457,0.286110064,0.216144196,0.289912157,0.247006971,0.470109328
0.2,21,41,2,9,0.32614359,0.197216909,0.272867543,0.160362682,0.198791507,0.187850628,0.377580709,0.267563528
0.6,25,51,6,16,0.226584798,0.210361124,0.179808283,0.146445105,0.151255802,0.208246999,0.238367683,0.373650108
0.3,23,48,23,16,0.177595007,0.138605635,0.114210018,0.06461909,0.081082626,0.130428177,0.190591464,0.237728075
0.7,37,55,6,7,0.117251161,0.140212195,0.089706435,0.111088006,0.093979306,0.148092587,0.111347544,0.320077496
0.7,36,53,16,5,0.204282981,0.169296002,0.14776663,0.052729453,0.095805125,0.16274092,0.216455746,0.273390504
0.3,37,42,12,1,0.31757048,0.185215378,0.242672033,0.081743858,0.158512472,0.141097011,0.361688847,0.211389249
0.8,24,52,10,8,0.150908998,0.156084812,0.114438584,0.108778004,0.105136923,0.157914966,0.15438251,0.317625487
0.7,38,43,10,4,0.228566767,0.152493447,0.149829357,0.070544759,0.093228178,0.133198283,0.257168654,0.232807689
0.1,21,52,1,1,0.309338672,0.303788131,0.241001158,0.288891396,0.223739843,0.314629578,0.338004587,0.356460533
0.4,23,43,5,11,0.273363259,0.235151507,0.228696072,0.255202953,0.21611081,0.228018869,0.28610051,0.360879365
0.6,34,40,18,2,0.392171808,0.187914744,0.328181872,0.10730967,0.207138889,0.143656147,0.460257496,0.226968387
0.3,33,53,22,10,0.172214082,0.156505508,0.111944301,0.053918687,0.073075149,0.151269317,0.177450274,0.285213269
0.2,38,43,6,2,0.238854653,0.181094313,0.163308802,0.102148579,0.122024338,0.162701976,0.265163008,0.249401762
0.5,30,42,7,14,0.283171579,0.192129298,0.216839255,0.171100626,0.169785152,0.178315456,0.326080415,0.308850984
0.3,26,42,25,13,0.294628916,0.181317556,0.221876574,0.084675615,0.149987613,0.154263772,0.33239937,0.249566389
0.6,29,56,12,12,0.266611031,0.201689319,0.158664533,0.1044902,0.12996601,0.191493581,0.289167584,0.357135552
0.6,23,42,25,11,0.276558646,0.168913293,0.202109054,0.063549665,0.13120695,0.133031509,0.31244043,0.203270758
0.7,28,40,2,4,0.350911095,0.212010098,0.291217215,0.206644901,0.210248756,0.191583126,0.406348617,0.322262047
0.1,20,54,21,6,0.15918554,0.14648985,0.104095434,0.075476149,0.073251367,0.143024878,0.168095177,0.33438763
0.6,38,43,23,6,0.259719945,0.163699387,0.180948138,0.067908791,0.116135225,0.131692534,0.291726798,0.215090762
0.1,34,56,5,19,0.313748026,0.23264541,0.240099151,0.157978727,0.185621858,0.205611205,0.340782232,0.34311379
0.6,24,52,4,15,0.228471683,0.21609398,0.190914566,0.200118257,0.171645752,0.215411337,0.232597584,0.362520369
0.4,23,46,18,5,0.230480977,0.167661759,0.158747114,0.104567499,0.119296489,0.150015914,0.255372923,0.262626263
0.2,31,53,20,15,0.212549331,0.179415904,0.152346293,0.070493011,0.106057137,0.168371428,0.223593806,0.301009738
0.2,25,45,2,16,0.311655914,0.331753707,0.298218066,0.351943827,0.302900277,0.340170089,0.316790646,0.458281956
0.3,24,43,12,17,0.267293014,0.177182281,0.19682205,0.115636833,0.152049679,0.147884697,0.297329925,0.237787383
0.5,31,54,24,14,0.212878047,0.165343462,0.152442419,0.067968066,0.099424598,0.153066631,0.228722908,0.3205074
0.7,28,59,17,2,0.179025684,0.164089079,0.0972399,0.046818286,0.065728667,0.15911021,0.184004552,0.302057141
0.1,22,47,18,2,0.216583947,0.162984995,0.14711665,0.066018521,0.101358962,0.153325806,0.238750051,0.250887091
0.3,28,59,24,11,0.211468726,0.169275144,0.120511376,0.06863743,0.077924085,0.159306223,0.226546339,0.334918916
0.7,35,53,27,11,0.184713763,0.139165955,0.127240873,0.072333056,0.078742846,0.128092117,0.200485627,0.3050255
0.6,38,53,8,4,0.171435251,0.145438467,0.105140435,0.060990627,0.074985099,0.137058524,0.180100846,0.306962208
0.8,24,47,1,8,0.265709807,0.267473831,0.234647692,0.237212609,0.223627355,0.279537241,0.273430196,0.26459758
0.4,36,44,23,0,0.233865496,0.154110912,0.153116128,0.064149279,0.098929252,0.14031985,0.261375862,0.242259802
0.5,21,48,13,10,0.168110207,0.140047159,0.115097903,0.064975361,0.086247095,0.130692809,0.177464557,0.242418923
0.7,24,57,10,15,0.190438506,0.168744048,0.124456463,0.095494262,0.101110269,0.163379935,0.200522584,0.313162068
0.3,33,49,3,6,0.23547978,0.256234488,0.1867016,0.255962477,0.200588127,0.267975219,0.235367148,0.426763475
0.6,28,40,16,13,0.319321148,0.187954799,0.246746956,0.09417232,0.165375538,0.144166016,0.363109931,0.203321846
0.3,21,55,7,5,0.174392007,0.184134524,0.165000723,0.213318112,0.170009677,0.188676299,0.177780434,0.340221289
0.9,22,42,11,12,0.275920927,0.171472289,0.204087373,0.088881181,0.13873087,0.145283543,0.313058518,0.313732384
0.5,25,53,1,6,0.43266745,0.563050797,0.427590772,0.705325638,0.511240997,0.613351109,0.41953985,0.701015965
0.7,23,54,9,9,0.234341123,0.238673996,0.184468128,0.125192558,0.149914296,0.240118287,0.236597985,0.347596382
0.4,31,50,17,3,0.191286315,0.167651407,0.137858948,0.088899243,0.110622242,0.159773104,0.199164618,0.305984453
0.6,32,45,4,19,0.269622915,0.200272376,0.203585339,0.160090965,0.165090409,0.191418083,0.312750256,0.32033931
0.4,36,43,16,14,0.266971639,0.173376443,0.188385748,0.071033583,0.127315831,0.147545522,0.300491856,0.261304282
0.7,33,45,13,19,0.22905049,0.172221093,0.15829682,0.121021402,0.123471366,0.161550235,0.249451037,0.28784939
0.9,28,40,3,4,0.349338942,0.222185003,0.298023321,0.215197098,0.218850069,0.206626249,0.407311386,0.294156163
0.9,20,52,16,16,0.135695347,0.13107655,0.108500382,0.078586279,0.080695413,0.130136065,0.140635166,0.295296124
0.4,28,56,25,9,0.210549046,0.162429824,0.138392247,0.107064276,0.108156269,0.155375138,0.226682505,0.274967312
0.9,29,50,5,3,0.217761181,0.208004182,0.160880928,0.138712439,0.145776799,0.209086803,0.224032484,0.338976219
0.3,39,48,10,5,0.170187575,0.153796168,0.101969424,0.062812006,0.071740565,0.151417997,0.175801426,0.269526501
0.3,32,52,17,18,0.204619372,0.167601229,0.130244804,0.080437629,0.093790113,0.155261848,0.216958753,0.310391546
0.2,28,58,21,4,0.181126119,0.165074334,0.129442187,0.093744236,0.102236702,0.159723739,0.186476714,0.339393939
0.1,20,58,7,9,0.18573104,0.213588309,0.189333878,0.24333356,0.19079681,0.224437485,0.18190565,0.409229896
0.4,34,41,19,16,0.359603463,0.195872953,0.291081391,0.092948004,0.193044689,0.142003834,0.4141803,0.224406186
0.8,33,47,7,0,0.215811293,0.177230671,0.136329024,0.083689943,0.100642702,0.166975552,0.2286715,0.266335334
0.7,32,42,7,7,0.304822827,0.192204333,0.236627392,0.131136948,0.173875272,0.161534635,0.350908817,0.277040816
0.7,37,59,21,2,0.284037368,0.178962784,0.203341014,0.082150439,0.128609476,0.147814443,0.31906223,0.336013683
0.3,34,49,7,18,0.151492445,0.139730766,0.101351636,0.095743704,0.088767494,0.136205107,0.15953987,0.26584542
0.8,24,44,11,16,0.293307316,0.213583826,0.210649987,0.105405847,0.159666526,0.194736641,0.329639337,0.318723963
0.5,30,47,11,8,0.163850753,0.135147803,0.102824256,0.065524559,0.082234924,0.127082275,0.175612818,0.249030803
0.5,33,49,22,5,0.164149976,0.131682226,0.091012057,0.053276523,0.062487219,0.125769385,0.177133896,0.267504947
0.7,30,49,14,18,0.192544778,0.16136274,0.131440084,0.088927368,0.100158412,0.153191042,0.20293879,0.313418014
0.3,37,40,23,11,0.434094901,0.202363319,0.371798645,0.092405364,0.235115788,0.125119458,0.511338761,0.174611638
0.9,22,43,25,3,0.289436903,0.180913869,0.212663853,0.082850787,0.137618992,0.150632257,0.325611247,0.256280803
0.8,37,54,6,3,0.187078478,0.19095147,0.162699493,0.200374212,0.162621607,0.193617139,0.18837894,0.367652316
0.7,30,41,20,14,0.342777167,0.186713828,0.270223301,0.073691791,0.172385018,0.141055356,0.39479828,0.211072478
0.9,23,41,27,18,0.283838613,0.162721215,0.206945741,0.070375604,0.127234698,0.132682653,0.326738238,0.209842121
0.6,33,48,8,14,0.212132684,0.172617098,0.141531313,0.08485991,0.105082608,0.160066696,0.225304547,0.260530746
0.1,31,41,28,3,0.344775929,0.193387746,0.271456027,0.095605129,0.17682419,0.155876614,0.395238657,0.231866684
0.5,21,54,10,18,0.214401818,0.197396451,0.151145312,0.131592626,0.133648259,0.193722377,0.224900411,0.395199707
0.1,31,53,29,4,0.164566195,0.153119706,0.108750836,0.067529436,0.077879446,0.14930421,0.171338159,0.299044053
0.5,26,53,22,12,0.145321612,0.132852555,0.086138318,0.07097968,0.064778687,0.134660567,0.151990083,0.273907333
0.3,29,41,7,8,0.360310172,0.20671794,0.289629829,0.123075013,0.190163237,0.194078724,0.415355487,0.296642686
0.6,26,43,4,2,0.300342611,0.263164786,0.259823068,0.247856511,0.249603515,0.258464528,0.318628196,0.286205984
0.6,36,46,21,13,0.224886513,0.154935602,0.148142371,0.056078925,0.094230831,0.135815373,0.250312522,0.24988592
0.5,24,49,15,19,0.225324694,0.183572649,0.180541735,0.10813973,0.143127079,0.169655301,0.239242043,0.278093996
0.9,33,40,26,18,0.361266858,0.183477097,0.292925815,0.075631017,0.186455494,0.129612077,0.420530112,0.198945933
0.7,26,51,21,15,0.198606377,0.173045388,0.137694873,0.082510394,0.102679988,0.164525058,0.207126706,0.298044435
0.5,31,48,22,0,0.21233803,0.183294069,0.137730497,0.065254165,0.101401066,0.173612749,0.222019351,0.262154536
0.2,33,42,6,6,0.328747994,0.211269116,0.247934572,0.096629957,0.163302916,0.183405343,0.372367722,0.264311594
0.8,34,46,22,1,0.195096898,0.145865235,0.114843617,0.033085863,0.073954595,0.129454681,0.211507453,0.229350703
0.9,27,54,7,13,0.264399875,0.227480258,0.206615286,0.155752524,0.161459133,0.225516395,0.276706415,0.37835452
0.4,23,53,28,7,0.17275301,0.138326667,0.116202259,0.073413389,0.071584577,0.135937239,0.184228458,0.298897683
0.1,29,53,8,7,0.196539801,0.163973871,0.127989681,0.083597228,0.095049441,0.159116203,0.207969816,0.34843703
0.2,20,43,27,4,0.263004278,0.177167196,0.192110148,0.096373412,0.126706147,0.1542029,0.294407185,0.269946607
0.3,39,58,28,5,0.3249405,0.206491758,0.232617259,0.069813167,0.155604809,0.167008844,0.364423414,0.329648471
0.9,21,40,6,8,0.26974354,0.197939127,0.226789195,0.157613702,0.185852027,0.186809408,0.304894456,0.270510682
0.9,38,44,14,11,0.235741553,0.172429772,0.157170045,0.067303782,0.105134794,0.151325845,0.25684548,0.256739468
0.2,27,56,20,19,0.192741608,0.145808987,0.110902362,0.043578561,0.069406366,0.133200458,0.208802124,0.278217693
0.9,22,53,11,17,0.204220486,0.198715852,0.152829781,0.139246081,0.128031491,0.2007651,0.210370199,0.34761717
0.9,22,54,16,7,0.197149061,0.179269268,0.141711125,0.080130307,0.105110545,0.17474077,0.204862418,0.350630887
0.4,20,52,27,4,0.195645401,0.154316794,0.141185691,0.076596195,0.087465953,0.148452941,0.211654981,0.279927734
0.3,35,59,13,3,0.277615578,0.187917472,0.173253238,0.093297753,0.127907795,0.159561175,0.307514947,0.364932044
0.1,25,48,27,17,0.191109104,0.145145551,0.125286505,0.076085528,0.092929348,0.134595709,0.206446739,0.260151102
0.2,31,46,8,16,0.205147114,0.153157202,0.131480325,0.070701593,0.090710741,0.137774246,0.223472067,0.288003059
0.9,34,59,10,3,0.254315406,0.18244561,0.164773425,0.114819706,0.128304734,0.16838219,0.278272004,0.369278425
0.3,35,57,29,19,0.263681142,0.18475008,0.16675931,0.060347587,0.110954835,0.158439725,0.289991497,0.315263812
0.7,39,45,20,13,0.192241028,0.138639758,0.115724359,0.050064684,0.072063547,0.125053793,0.210108118,0.236931322
0.3,26,58,2,9,0.32405938,0.328393399,0.264555302,0.233233165,0.245014388,0.329838072,0.322614707,0.469169511
0.3,38,43,13,5,0.242132511,0.179737515,0.168398303,0.102207905,0.129471928,0.160574704,0.267102516,0.256604473
0.6,29,56,24,4,0.220373422,0.163327538,0.122892638,0.085770096,0.082070877,0.148780148,0.240434261,0.311260539
0.8,33,42,3,13,0.296509648,0.167109414,0.226393217,0.113866915,0.142441973,0.14692477,0.343657479,0.278357473
0.4,24,58,11,16,0.258427533,0.2261492,0.194666,0.130427488,0.15660319,0.215389756,0.269186978,0.359772244
0.4,28,58,28,7,0.221079314,0.182606036,0.135222759,0.056566167,0.094480783,0.169781609,0.23390374,0.362305251
0.9,32,57,21,0,0.261724356,0.189869133,0.175012678,0.118583032,0.128804208,0.168228318,0.285676097,0.335179659
0.4,35,57,19,12,0.269493034,0.175142444,0.176720849,0.061255844,0.113509903,0.143692247,0.30094323,0.31634496
0.4,25,50,25,1,0.199401485,0.167127357,0.127700194,0.075345142,0.09448624,0.163066899,0.211984267,0.275953445
0.6,20,41,10,12,0.316297803,0.196268217,0.246548762,0.11764266,0.169494796,0.166610094,0.357584536,0.21411932
0.3,21,52,15,9,0.176508302,0.174309628,0.137051681,0.149659765,0.131613168,0.173576737,0.179254629,0.28533085
0.2,31,51,17,8,0.210195817,0.157989972,0.140805266,0.096405937,0.09578699,0.14510486,0.227597766,0.306532304
0.3,30,59,23,13,0.264163935,0.202381367,0.171503348,0.082244611,0.124886089,0.181787178,0.284758124,0.333372635
0.1,35,55,1,14,0.371153927,0.360949334,0.345963802,0.369799109,0.327944035,0.357547803,0.380340109,0.543238628
0.5,26,54,7,12,0.176797145,0.179907824,0.138681177,0.144242698,0.131940204,0.187185391,0.177573122,0.342456637
0.4,27,50,15,9,0.183778484,0.167983303,0.121468712,0.079714627,0.093358526,0.166132899,0.193501117,0.312550763
0.9,26,51,16,8,0.204913759,0.182267634,0.143900592,0.084933217,0.119918293,0.17648582,0.21373013,0.269778941
0.8,25,58,2,7,0.345370743,0.355255113,0.297544508,0.332338191,0.2962377,0.366202357,0.348268361,0.510174717
0.6,31,53,11,8,0.159723139,0.151332089,0.113013631,0.120757686,0.094464389,0.148574257,0.165116276,0.28768043
0.5,25,40,28,17,0.307981134,0.176787125,0.236379726,0.081830384,0.153102144,0.133055789,0.35171247,0.201922341
0.2,39,51,22,3,0.114514495,0.136470793,0.051576516,0.037355518,0.04202885,0.143789559,0.107195729,0.269099626
0.9,27,58,12,3,0.274920786,0.228220832,0.188533852,0.156521014,0.165477196,0.217919187,0.290816578,0.352670864
0.1,22,42,16,9,0.258418803,0.157711435,0.183855886,0.075168117,0.12145943,0.133308246,0.291987925,0.215286721
0.8,24,49,10,15,0.232109394,0.182912962,0.171001045,0.108872448,0.131337564,0.166514151,0.248508205,0.274671959
0.1,37,50,7,13,0.150126201,0.173028865,0.107139677,0.10533882,0.099717724,0.180663086,0.144981523,0.297600918
0.8,28,43,1,7,0.284510049,0.2899527,0.262176394,0.316216467,0.279159616,0.295770608,0.295585921,0.399969007
0.6,35,40,2,16,0.425213057,0.220883194,0.356081149,0.157143233,0.228482719,0.175374135,0.501717189,0.22583872
0.5,23,53,29,6,0.205574215,0.171374091,0.141178938,0.063454829,0.095360791,0.15997405,0.216974256,0.289982658
0.8,33,51,10,8,0.196014284,0.176531267,0.131362558,0.112394111,0.106483927,0.172649955,0.20725454,0.337632586
0.5,35,43,5,12,0.245507642,0.166923954,0.175091587,0.146303556,0.144071012,0.153719215,0.278690559,0.290369544
0.8,24,59,29,3,0.202889018,0.172560617,0.120276155,0.079356168,0.099781496,0.163471202,0.214668151,0.317551509
0.9,22,56,7,9,0.209119859,0.215707645,0.163241136,0.165641068,0.158015514,0.224029038,0.214337091,0.424947237
0.5,25,59,19,2,0.217297899,0.185084937,0.132698032,0.100543678,0.098561319,0.17755978,0.228774784,0.326375847
0.3,27,48,7,15,0.253658237,0.232413412,0.193803054,0.175978892,0.176839593,0.232696597,0.262804068,0.405194584
0.1,29,43,17,3,0.245516375,0.148921889,0.17197118,0.097851875,0.121775251,0.118688249,0.277714537,0.22576102
0.1,36,44,10,2,0.25945167,0.15896636,0.181811058,0.102147677,0.130077354,0.132186235,0.292946773,0.247278693
0.7,26,53,28,19,0.146275728,0.142649935,0.097681123,0.061609947,0.077092533,0.141441337,0.148732701,0.272126978
0.6,22,44,21,8,0.254591381,0.19116384,0.183540478,0.113134257,0.140309498,0.172194246,0.281389017,0.294472347
0.8,30,59,16,10,0.233604934,0.170824241,0.141866169,0.068031767,0.091408648,0.155853067,0.254671581,0.331095681
0.6,33,47,8,17,0.226399907,0.200754206,0.174526706,0.173376647,0.157584012,0.199471026,0.242869612,0.337870714
0.9,33,46,19,7,0.210894343,0.160668382,0.143198489,0.106595272,0.109169201,0.149871684,0.231303586,0.277214677
0.3,25,54,5,4,0.186385503,0.224219037,0.191543678,0.276439542,0.214729158,0.236830215,0.173877377,0.450534759
0.8,24,54,26,3,0.169412855,0.174495387,0.129044872,0.126285019,0.117820423,0.179211525,0.169674954,0.371217429
0.5,27,43,18,7,0.263846971,0.193210503,0.188518808,0.119662223,0.143178706,0.171310512,0.292611057,0.283489798
0.2,22,45,1,2,0.235362835,0.289337489,0.227496624,0.38611572,0.251176587,0.312308215,0.220150488,0.486791877
0.9,35,51,15,19,0.167776322,0.156179509,0.102481586,0.072190423,0.076006706,0.157397749,0.179227782,0.352146205
0.5,28,51,10,10,0.184263577,0.188817178,0.132082119,0.116086415,0.116961715,0.190335046,0.1873148,0.32352091
0.8,25,51,29,16,0.212227594,0.162967359,0.144383968,0.078125754,0.093510495,0.152033948,0.228647673,0.267678968
0.1,27,48,27,6,0.183280258,0.142799383,0.106142995,0.04457679,0.075689737,0.129305757,0.196773883,0.247132565
0.6,22,41,24,10,0.304863917,0.189478929,0.226399731,0.078347699,0.152170039,0.151017266,0.343325579,0.225714412
0.2,37,41,24,9,0.37267533,0.191324943,0.302031237,0.081856958,0.191454524,0.13231751,0.433125459,0.203480487
0.5,22,56,25,4,0.183311412,0.166576512,0.103761342,0.069518742,0.077638875,0.160998211,0.188889713,0.301249166
0.8,38,46,28,3,0.193336296,0.147116124,0.117036393,0.056175889,0.077325022,0.1317094,0.20874302,0.223381988
0.3,22,46,12,9,0.219575764,0.150358335,0.151437752,0.107952026,0.109127595,0.14264945,0.243832241,0.278984816
0.9,25,52,6,6,0.234050367,0.23753438,0.185374706,0.192695456,0.185622477,0.241123157,0.241856942,0.422635046
0.6,22,54,17,16,0.259169121,0.20149103,0.192896185,0.137387109,0.131917405,0.191389921,0.280394503,0.382568506
0.4,20,51,13,1,0.160104382,0.15826304,0.129408949,0.100565487,0.106159433,0.157862181,0.163258123,0.287302146
0.5,33,47,17,19,0.201179313,0.13733433,0.124325868,0.063328408,0.072957531,0.12137391,0.223109726,0.257928671
0.3,35,58,14,14,0.226479901,0.168554858,0.134111467,0.082803335,0.098713152,0.157506211,0.248731115,0.319493299
0.9,31,52,24,1,0.196267635,0.153171666,0.12955402,0.084949523,0.087494165,0.138857964,0.210632958,0.300858735
0.9,29,41,12,7,0.336191923,0.196211845,0.262507515,0.108781197,0.173966878,0.14955182,0.382851949,0.236596451
0.5,30,51,6,12,0.170422634,0.15838821,0.115959565,0.12315319,0.107324273,0.154376735,0.174434109,0.323617841
0.4,39,46,2,11,0.178519157,0.13056685,0.113026215,0.077013176,0.079009459,0.116306673,0.19450326,0.290143205
0.3,37,55,14,5,0.232046642,0.193664486,0.173589147,0.097630481,0.131597024,0.184788746,0.247451215,0.345783158
0.6,30,59,21,14,0.173667374,0.159855229,0.09425447,0.065604586,0.073609575,0.156053141,0.180566805,0.341509735
0.7,25,54,26,8,0.14731789,0.145821894,0.092564609,0.055704786,0.063687416,0.147125483,0.147816556,0.284852661
0.1,25,43,22,11,0.285702129,0.190568839,0.207108569,0.068106386,0.142127237,0.158857743,0.317413226,0.231550817
0.2,22,58,7,1,0.226380167,0.234402963,0.199635428,0.190916919,0.18971983,0.238412593,0.228566178,0.355271818
0.8,27,56,10,2,0.256174606,0.229969495,0.210148872,0.188956055,0.188332515,0.222386836,0.272662509,0.366684727
0.8,33,41,28,17,0.325173796,0.1699917,0.255511686,0.076653332,0.16152153,0.124503997,0.376901161,0.208188742
0.6,32,54,12,14,0.218747686,0.16319332,0.159168517,0.104051659,0.120274933,0.148119828,0.241129441,0.284267518
0.7,27,44,7,8,0.276109301,0.205880862,0.200798393,0.116626924,0.153714054,0.182471382,0.306975095,0.264304341
0.1,31,53,5,14,0.238691933,0.211568692,0.178857265,0.164487152,0.159977809,0.205712507,0.249828352,0.415308552
0.6,28,56,28,12,0.244459603,0.162594827,0.145021606,0.059172394,0.093437324,0.141802886,0.271747861,0.332630342
0.9,29,42,27,14,0.314829323,0.191006433,0.236148538,0.08242212,0.155490591,0.152497526,0.35610362,0.232320755
0.9,26,56,13,16,0.2570305,0.203100836,0.169645584,0.090441486,0.127090357,0.186847283,0.279953929,0.351758981
0.3,32,41,7,16,0.322029478,0.19534353,0.250269667,0.128893866,0.170192609,0.1681452,0.368975691,0.261861472
